size,density,text,query,answer
9,9,Alejandra is parent for Alec and Albert and Alan and Adriana and Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alan and Adam? Only name, one name, nothing else.",Alejandra
10,1,Alejandro is parent for Alejandra and Alec. Alejandra is parent for Albert. Alec is parent for Alan. Albert is parent for Adriana and Adrian. Alan is parent for Adam. Adriana is parent for Abigail. Adrian is parent for Aaron. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adrian and Alan? Only name, one name, nothing else.",Alejandro
10,1,Alejandro is parent for Alejandra. Alejandra is parent for Alec. Alec is parent for Albert. Albert is parent for Alan. Alan is parent for Adriana. Adriana is parent for Adrian and Adam. Adrian is parent for Abigail. Adam is parent for Aaron. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Albert and Aaron? Only name, one name, nothing else.",Albert
10,1,Alejandro is parent for Alejandra. Alejandra is parent for Alec. Alec is parent for Albert. Albert is parent for Alan. Alan is parent for Adriana and Adrian. Adriana is parent for Adam. Adrian is parent for Abigail and Aaron. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adam and Albert? Only name, one name, nothing else.",Albert
10,2,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana. Alejandra is parent for Adrian. Alec is parent for Adam. Albert is parent for Abigail and Aaron. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Abigail and Abigail? Only name, one name, nothing else.",Abigail
10,2,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana. Alec is parent for Adrian. Albert is parent for Adam. Alan is parent for Abigail and Aaron. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adriana and Alejandra? Only name, one name, nothing else.",Alejandra
10,2,Alejandro is parent for Alejandra. Alejandra is parent for Alec and Albert. Alec is parent for Alan and Adriana and Adrian. Albert is parent for Adam. Alan is parent for Abigail and Aaron. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adriana and Alejandra? Only name, one name, nothing else.",Alejandra
10,3,Alejandro is parent for Alejandra and Alec. Alejandra is parent for Albert and Alan and Adriana and Adrian. Alec is parent for Adam and Abigail. Albert is parent for Aaron. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alec and Adam? Only name, one name, nothing else.",Alec
10,3,Alejandro is parent for Alejandra and Alec and Albert. Alejandra is parent for Alan and Adriana. Alec is parent for Adrian. Albert is parent for Adam and Abigail. Alan is parent for Aaron. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alec and Adriana? Only name, one name, nothing else.",Alejandro
10,3,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam and Abigail. Alec is parent for Aaron. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alec and Albert? Only name, one name, nothing else.",Alejandro
10,4,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam and Abigail. Alec is parent for Aaron. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adrian and Abigail? Only name, one name, nothing else.",Alejandra
10,4,Alejandro is parent for Alejandra and Alec and Albert. Alejandra is parent for Alan and Adriana and Adrian. Alec is parent for Adam and Abigail and Aaron. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alejandra and Abigail? Only name, one name, nothing else.",Alejandro
10,4,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam. Alec is parent for Abigail and Aaron. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alejandra and Alec? Only name, one name, nothing else.",Alejandro
10,5,Alejandro is parent for Alejandra and Alec and Albert. Alejandra is parent for Alan and Adriana and Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Albert and Alejandra? Only name, one name, nothing else.",Alejandro
10,5,Alejandro is parent for Alejandra and Alec and Albert. Alejandra is parent for Alan and Adriana and Adrian. Alec is parent for Adam and Abigail and Aaron. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alejandra and Alec? Only name, one name, nothing else.",Alejandro
10,5,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adrian and Alec? Only name, one name, nothing else.",Alejandro
10,6,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana. Alejandra is parent for Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Aaron and Adriana? Only name, one name, nothing else.",Alejandro
10,6,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian. Alejandra is parent for Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Adriana and Albert? Only name, one name, nothing else.",Alejandro
10,6,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Albert and Alan? Only name, one name, nothing else.",Alejandro
10,7,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian. Alejandra is parent for Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alec and Alejandra? Only name, one name, nothing else.",Alejandro
10,7,Alejandro is parent for Alejandra and Alec and Albert and Alan. Alejandra is parent for Adriana and Adrian and Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Aaron and Adam? Only name, one name, nothing else.",Alejandra
10,7,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian and Adam. Alejandra is parent for Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Aaron and Alec? Only name, one name, nothing else.",Alejandro
10,8,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian and Adam and Abigail. Alejandra is parent for Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alan and Alejandra? Only name, one name, nothing else.",Alejandro
10,8,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian. Alejandra is parent for Adam and Abigail and Aaron. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Abigail and Aaron? Only name, one name, nothing else.",Alejandra
10,8,Alejandro is parent for Alejandra and Alec and Albert and Alan and Adriana and Adrian and Adam and Abigail and Aaron. Alejandra is parent for no one. Alec is parent for no one. Albert is parent for no one. Alan is parent for no one. Adriana is parent for no one. Adrian is parent for no one. Adam is parent for no one. Abigail is parent for no one. Aaron is parent for no one,"Who is lowest (youngest) common ancestor for Alec and Alejandra? Only name, one name, nothing else.",Alejandro
